datum,zaehlstelle,uhrzeit_start,uhrzeit_ende,richtung_1,richtung_2,gesamt,min.temp,max.temp,niederschlag,bewoelkung,sonnenstunden,kommentar
2012-07-12,Margareten,00:00,23:59,2244.0,2197.0,4441.0,10.9,20.8,0.8,64,9.0,
2012-07-12,Olympia,00:00,23:59,1571.0,1483.0,3054.0,10.9,20.8,0.8,64,9.0,
2012-07-12,Arnulf,00:00,23:59,1448.0,46.0,1494.0,10.9,20.8,0.8,64,9.0,
2012-07-12,Hirsch,00:00,23:59,470.0,489.0,959.0,10.9,20.8,0.8,64,9.0,
2012-07-12,Erhardt,00:00,23:59,2612.0,2808.0,5420.0,10.9,20.8,0.8,64,9.0,
2012-07-12,Kreuther,00:00,23:59,455.0,373.0,828.0,10.9,20.8,0.8,64,9.0,
2012-07-13,Arnulf,00:00,23:59,995.0,39.0,1034.0,12.3,20.0,2.1,91,1.7,
2012-07-13,Erhardt,00:00,23:59,1603.0,1709.0,3312.0,12.3,20.0,2.1,91,1.7,
2012-07-13,Kreuther,00:00,23:59,259.0,204.0,463.0,12.3,20.0,2.1,91,1.7,
2012-07-13,Hirsch,00:00,23:59,293.0,314.0,607.0,12.3,20.0,2.1,91,1.7,
2012-07-13,Margareten,00:00,23:59,1534.0,1470.0,3004.0,12.3,20.0,2.1,91,1.7,
2012-07-13,Olympia,00:00,23:59,1075.0,946.0,2021.0,12.3,20.0,2.1,91,1.7,
2012-07-14,Kreuther,00:00,23:59,208.0,163.0,371.0,13.5,23.4,0.7,68,7.3,
2012-07-14,Margareten,00:00,23:59,1116.0,1120.0,2236.0,13.5,23.4,0.7,68,7.3,
2012-07-14,Olympia,00:00,23:59,1135.0,916.0,2051.0,13.5,23.4,0.7,68,7.3,
2012-07-14,Erhardt,00:00,23:59,1592.0,1854.0,3446.0,13.5,23.4,0.7,68,7.3,
2012-07-14,Arnulf,00:00,23:59,972.0,40.0,1012.0,13.5,23.4,0.7,68,7.3,
2012-07-14,Hirsch,00:00,23:59,173.0,204.0,377.0,13.5,23.4,0.7,68,7.3,
2012-07-15,Kreuther,00:00,23:59,140.0,107.0,247.0,11.7,20.3,1.9,76,5.3,
2012-07-15,Olympia,00:00,23:59,796.0,642.0,1438.0,11.7,20.3,1.9,76,5.3,
2012-07-15,Erhardt,00:00,23:59,1351.0,1325.0,2676.0,11.7,20.3,1.9,76,5.3,
2012-07-15,Arnulf,00:00,23:59,521.0,27.0,548.0,11.7,20.3,1.9,76,5.3,
2012-07-15,Hirsch,00:00,23:59,108.0,114.0,222.0,11.7,20.3,1.9,76,5.3,
2012-07-15,Margareten,00:00,23:59,850.0,754.0,1604.0,11.7,20.3,1.9,76,5.3,
2012-07-16,Margareten,00:00,23:59,1898.0,1875.0,3773.0,10.5,19.8,0.0,76,6.5,
2012-07-16,Kreuther,00:00,23:59,420.0,314.0,734.0,10.5,19.8,0.0,76,6.5,
2012-07-16,Erhardt,00:00,23:59,2035.0,2175.0,4210.0,10.5,19.8,0.0,76,6.5,
2012-07-16,Hirsch,00:00,23:59,394.0,382.0,776.0,10.5,19.8,0.0,76,6.5,
2012-07-16,Arnulf,00:00,23:59,1267.0,41.0,1308.0,10.5,19.8,0.0,76,6.5,
2012-07-16,Olympia,00:00,23:59,1197.0,599.0,1796.0,10.5,19.8,0.0,76,6.5,
2012-07-17,Olympia,00:00,23:59,751.0,963.0,1714.0,12.8,21.5,0.0,79,3.8,
2012-07-17,Arnulf,00:00,23:59,1342.0,45.0,1387.0,12.8,21.5,0.0,79,3.8,
2012-07-17,Margareten,00:00,23:59,2042.0,1983.0,4025.0,12.8,21.5,0.0,79,3.8,
2012-07-17,Hirsch,00:00,23:59,415.0,439.0,854.0,12.8,21.5,0.0,79,3.8,
2012-07-17,Kreuther,00:00,23:59,421.0,335.0,756.0,12.8,21.5,0.0,79,3.8,
2012-07-17,Erhardt,00:00,23:59,2326.0,2501.0,4827.0,12.8,21.5,0.0,79,3.8,
2012-07-18,Olympia,00:00,23:59,789.0,1889.0,2678.0,13.7,27.3,0.0,61,10.4,
2012-07-18,Margareten,00:00,23:59,2612.0,2498.0,5110.0,13.7,27.3,0.0,61,10.4,
2012-07-18,Erhardt,00:00,23:59,3407.0,3513.0,6920.0,13.7,27.3,0.0,61,10.4,
2012-07-18,Hirsch,00:00,23:59,534.0,585.0,1119.0,13.7,27.3,0.0,61,10.4,
2012-07-18,Arnulf,00:00,23:59,1913.0,46.0,1959.0,13.7,27.3,0.0,61,10.4,
2012-07-18,Kreuther,00:00,23:59,542.0,410.0,952.0,13.7,27.3,0.0,61,10.4,
2012-07-19,Margareten,00:00,23:59,2219.0,2215.0,4434.0,13.4,24.9,1.2,71,7.0,
2012-07-19,Hirsch,00:00,23:59,467.0,482.0,949.0,13.4,24.9,1.2,71,7.0,
2012-07-19,Erhardt,00:00,23:59,2705.0,2879.0,5584.0,13.4,24.9,1.2,71,7.0,
2012-07-19,Arnulf,00:00,23:59,1583.0,47.0,1630.0,13.4,24.9,1.2,71,7.0,
2012-07-19,Olympia,00:00,23:59,1220.0,1278.0,2498.0,13.4,24.9,1.2,71,7.0,
2012-07-19,Kreuther,00:00,23:59,516.0,354.0,870.0,13.4,24.9,1.2,71,7.0,
2012-07-20,Kreuther,00:00,23:59,362.0,269.0,631.0,12.7,18.6,8.8,94,0.2,
2012-07-20,Hirsch,00:00,23:59,297.0,313.0,610.0,12.7,18.6,8.8,94,0.2,
2012-07-20,Olympia,00:00,23:59,160.0,382.0,542.0,12.7,18.6,8.8,94,0.2,
2012-07-20,Arnulf,00:00,23:59,1024.0,50.0,1074.0,12.7,18.6,8.8,94,0.2,
2012-07-20,Margareten,00:00,23:59,1548.0,1525.0,3073.0,12.7,18.6,8.8,94,0.2,
2012-07-20,Erhardt,00:00,23:59,1630.0,1780.0,3410.0,12.7,18.6,8.8,94,0.2,
2012-07-21,Arnulf,00:00,23:59,824.0,20.0,844.0,11.7,18.1,3.9,86,1.9,
2012-07-21,Hirsch,00:00,23:59,174.0,174.0,348.0,11.7,18.1,3.9,86,1.9,
2012-07-21,Erhardt,00:00,23:59,1234.0,1326.0,2560.0,11.7,18.1,3.9,86,1.9,
2012-07-21,Kreuther,00:00,23:59,194.0,163.0,357.0,11.7,18.1,3.9,86,1.9,
2012-07-21,Margareten,00:00,23:59,1128.0,1069.0,2197.0,11.7,18.1,3.9,86,1.9,
2012-07-21,Olympia,00:00,23:59,11.0,30.0,41.0,11.7,18.1,3.9,86,1.9,
2012-07-22,Margareten,00:00,23:59,1212.0,1099.0,2311.0,8.4,18.1,0.0,51,8.8,
2012-07-22,Arnulf,00:00,23:59,811.0,42.0,853.0,8.4,18.1,0.0,51,8.8,
2012-07-22,Olympia,00:00,23:59,502.0,731.0,1233.0,8.4,18.1,0.0,51,8.8,
2012-07-22,Hirsch,00:00,23:59,307.0,294.0,601.0,8.4,18.1,0.0,51,8.8,
2012-07-22,Erhardt,00:00,23:59,1789.0,1930.0,3719.0,8.4,18.1,0.0,51,8.8,
2012-07-22,Kreuther,00:00,23:59,308.0,281.0,589.0,8.4,18.1,0.0,51,8.8,
2012-07-23,Arnulf,00:00,23:59,1765.0,52.0,1817.0,7.6,22.1,0.0,16,14.5,
2012-07-23,Olympia,00:00,23:59,1396.0,1332.0,2728.0,7.6,22.1,0.0,16,14.5,
2012-07-23,Hirsch,00:00,23:59,518.0,547.0,1065.0,7.6,22.1,0.0,16,14.5,
2012-07-23,Margareten,00:00,23:59,2365.0,2270.0,4635.0,7.6,22.1,0.0,16,14.5,
2012-07-23,Kreuther,00:00,23:59,563.0,422.0,985.0,7.6,22.1,0.0,16,14.5,
2012-07-23,Erhardt,00:00,23:59,2880.0,2986.0,5866.0,7.6,22.1,0.0,16,14.5,
2012-07-24,Kreuther,00:00,23:59,585.0,469.0,1054.0,12.0,29.3,0.0,16,14.2,
2012-07-24,Margareten,00:00,23:59,2779.0,2653.0,5432.0,12.0,29.3,0.0,16,14.2,
2012-07-24,Arnulf,00:00,23:59,2035.0,70.0,2105.0,12.0,29.3,0.0,16,14.2,
2012-07-24,Olympia,00:00,23:59,2014.0,1852.0,3866.0,12.0,29.3,0.0,16,14.2,
2012-07-24,Hirsch,00:00,23:59,610.0,659.0,1269.0,12.0,29.3,0.0,16,14.2,
2012-07-24,Erhardt,00:00,23:59,3747.0,3762.0,7509.0,12.0,29.3,0.0,16,14.2,
2012-07-25,Kreuther,00:00,23:59,470.0,344.0,814.0,13.2,24.4,2.9,84,2.0,
2012-07-25,Margareten,00:00,23:59,2220.0,2084.0,4304.0,13.2,24.4,2.9,84,2.0,
2012-07-25,Erhardt,00:00,23:59,2602.0,2779.0,5381.0,13.2,24.4,2.9,84,2.0,
2012-07-25,Hirsch,00:00,23:59,498.0,518.0,1016.0,13.2,24.4,2.9,84,2.0,
2012-07-25,Arnulf,00:00,23:59,1563.0,51.0,1614.0,13.2,24.4,2.9,84,2.0,
2012-07-25,Olympia,00:00,23:59,1178.0,940.0,2118.0,13.2,24.4,2.9,84,2.0,
2012-07-26,Hirsch,00:00,23:59,583.0,575.0,1158.0,14.7,30.4,0.1,39,11.9,
2012-07-26,Olympia,00:00,23:59,1668.0,1323.0,2991.0,14.7,30.4,0.1,39,11.9,
2012-07-26,Kreuther,00:00,23:59,571.0,428.0,999.0,14.7,30.4,0.1,39,11.9,
2012-07-26,Arnulf,00:00,23:59,1908.0,53.0,1961.0,14.7,30.4,0.1,39,11.9,
2012-07-26,Erhardt,00:00,23:59,3649.0,3645.0,7294.0,14.7,30.4,0.1,39,11.9,
2012-07-26,Margareten,00:00,23:59,2705.0,2577.0,5282.0,14.7,30.4,0.1,39,11.9,
2012-07-27,Kreuther,00:00,23:59,599.0,426.0,1025.0,14.0,30.9,0.0,16,13.9,
2012-07-27,Margareten,00:00,23:59,2553.0,2568.0,5121.0,14.0,30.9,0.0,16,13.9,
2012-07-27,Olympia,00:00,23:59,1567.0,1567.0,3134.0,14.0,30.9,0.0,16,13.9,
2012-07-27,Hirsch,00:00,23:59,486.0,532.0,1018.0,14.0,30.9,0.0,16,13.9,
2012-07-27,Erhardt,00:00,23:59,3677.0,3703.0,7380.0,14.0,30.9,0.0,16,13.9,
2012-07-27,Arnulf,00:00,23:59,1832.0,68.0,1900.0,14.0,30.9,0.0,16,13.9,
2012-07-28,Erhardt,00:00,23:59,1990.0,2186.0,4176.0,16.6,26.9,2.7,79,5.9,
2012-07-28,Hirsch,00:00,23:59,238.0,240.0,478.0,16.6,26.9,2.7,79,5.9,
2012-07-28,Arnulf,00:00,23:59,1179.0,35.0,1214.0,16.6,26.9,2.7,79,5.9,
2012-07-28,Kreuther,00:00,23:59,287.0,293.0,580.0,16.6,26.9,2.7,79,5.9,
2012-07-28,Margareten,00:00,23:59,1467.0,1299.0,2766.0,16.6,26.9,2.7,79,5.9,
2012-07-28,Olympia,00:00,23:59,1122.0,1057.0,2179.0,16.6,26.9,2.7,79,5.9,
2012-07-29,Erhardt,00:00,23:59,1126.0,1142.0,2268.0,16.2,23.1,0.2,85,2.7,
2012-07-29,Arnulf,00:00,23:59,557.0,33.0,590.0,16.2,23.1,0.2,85,2.7,
2012-07-29,Hirsch,00:00,23:59,136.0,140.0,276.0,16.2,23.1,0.2,85,2.7,
2012-07-29,Kreuther,00:00,23:59,153.0,128.0,281.0,16.2,23.1,0.2,85,2.7,
2012-07-29,Olympia,00:00,23:59,582.0,331.0,913.0,16.2,23.1,0.2,85,2.7,
2012-07-29,Margareten,00:00,23:59,689.0,617.0,1306.0,16.2,23.1,0.2,85,2.7,
2012-07-30,Arnulf,00:00,23:59,1711.0,60.0,1771.0,11.4,24.5,0.0,65,10.2,
2012-07-30,Kreuther,00:00,23:59,569.0,399.0,968.0,11.4,24.5,0.0,65,10.2,
2012-07-30,Margareten,00:00,23:59,2426.0,2337.0,4763.0,11.4,24.5,0.0,65,10.2,
2012-07-30,Olympia,00:00,23:59,1360.0,1176.0,2536.0,11.4,24.5,0.0,65,10.2,
2012-07-30,Hirsch,00:00,23:59,519.0,546.0,1065.0,11.4,24.5,0.0,65,10.2,
2012-07-30,Erhardt,00:00,23:59,2732.0,2908.0,5640.0,11.4,24.5,0.0,65,10.2,
2012-07-31,Olympia,00:00,23:59,1640.0,1586.0,3226.0,8.6,26.5,0.0,50,11.2,
2012-07-31,Erhardt,00:00,23:59,3460.0,3643.0,7103.0,8.6,26.5,0.0,50,11.2,
2012-07-31,Arnulf,00:00,23:59,1927.0,59.0,1986.0,8.6,26.5,0.0,50,11.2,
2012-07-31,Kreuther,00:00,23:59,568.0,455.0,1023.0,8.6,26.5,0.0,50,11.2,
2012-07-31,Margareten,00:00,23:59,2763.0,2706.0,5469.0,8.6,26.5,0.0,50,11.2,
2012-07-31,Hirsch,00:00,23:59,541.0,574.0,1115.0,8.6,26.5,0.0,50,11.2,
2012-08-01,Hirsch,00:00,23:59,565.0,602.0,1167.0,10.3,29.1,0.0,10,14.2,
2012-08-01,Olympia,00:00,23:59,1820.0,1802.0,3622.0,10.3,29.1,0.0,10,14.2,
2012-08-01,Erhardt,00:00,23:59,4043.0,3986.0,8029.0,10.3,29.1,0.0,10,14.2,
2012-08-01,Kreuther,00:00,23:59,619.0,482.0,1101.0,10.3,29.1,0.0,10,14.2,
2012-08-01,Margareten,00:00,23:59,2826.0,2718.0,5544.0,10.3,29.1,0.0,10,14.2,
2012-08-01,Arnulf,00:00,23:59,2077.0,60.0,2137.0,10.3,29.1,0.0,10,14.2,
2012-08-02,Kreuther,00:00,23:59,526.0,383.0,909.0,12.6,29.9,16.5,59,12.5,
2012-08-02,Erhardt,00:00,23:59,3059.0,3205.0,6264.0,12.6,29.9,16.5,59,12.5,
2012-08-02,Olympia,00:00,23:59,1727.0,1665.0,3392.0,12.6,29.9,16.5,59,12.5,
2012-08-02,Arnulf,00:00,23:59,1753.0,72.0,1825.0,12.6,29.9,16.5,59,12.5,
2012-08-02,Margareten,00:00,23:59,2346.0,2275.0,4621.0,12.6,29.9,16.5,59,12.5,
2012-08-02,Hirsch,00:00,23:59,498.0,508.0,1006.0,12.6,29.9,16.5,59,12.5,
2012-08-03,Olympia,00:00,23:59,1197.0,1096.0,2293.0,15.7,24.9,0.1,66,5.5,
2012-08-03,Erhardt,00:00,23:59,2015.0,2094.0,4109.0,15.7,24.9,0.1,66,5.5,
2012-08-03,Kreuther,00:00,23:59,319.0,252.0,571.0,15.7,24.9,0.1,66,5.5,
2012-08-03,Arnulf,00:00,23:59,1239.0,34.0,1273.0,15.7,24.9,0.1,66,5.5,
2012-08-03,Hirsch,00:00,23:59,296.0,322.0,618.0,15.7,24.9,0.1,66,5.5,
2012-08-03,Margareten,00:00,23:59,1558.0,1542.0,3100.0,15.7,24.9,0.1,66,5.5,
2012-08-04,Erhardt,00:00,23:59,2276.0,2490.0,4766.0,16.2,25.6,1.3,80,7.4,
2012-08-04,Margareten,00:00,23:59,1556.0,1414.0,2970.0,16.2,25.6,1.3,80,7.4,
2012-08-04,Arnulf,00:00,23:59,1299.0,35.0,1334.0,16.2,25.6,1.3,80,7.4,
2012-08-04,Hirsch,00:00,23:59,269.0,284.0,553.0,16.2,25.6,1.3,80,7.4,
2012-08-04,Kreuther,00:00,23:59,324.0,239.0,563.0,16.2,25.6,1.3,80,7.4,
2012-08-04,Olympia,00:00,23:59,1541.0,1529.0,3070.0,16.2,25.6,1.3,80,7.4,
2012-08-05,Margareten,00:00,23:59,1336.0,1193.0,2529.0,13.5,27.6,5.8,65,8.4,
2012-08-05,Kreuther,00:00,23:59,321.0,283.0,604.0,13.5,27.6,5.8,65,8.4,
2012-08-05,Hirsch,00:00,23:59,236.0,285.0,521.0,13.5,27.6,5.8,65,8.4,
2012-08-05,Arnulf,00:00,23:59,966.0,47.0,1013.0,13.5,27.6,5.8,65,8.4,
2012-08-05,Erhardt,00:00,23:59,2596.0,2715.0,5311.0,13.5,27.6,5.8,65,8.4,
2012-08-05,Olympia,00:00,23:59,1348.0,1312.0,2660.0,13.5,27.6,5.8,65,8.4,
2012-08-06,Olympia,00:00,23:59,820.0,782.0,1602.0,12.7,24.3,9.2,73,6.6,
2012-08-06,Hirsch,00:00,23:59,259.0,357.0,616.0,12.7,24.3,9.2,73,6.6,
2012-08-06,Margareten,00:00,23:59,1384.0,1466.0,2850.0,12.7,24.3,9.2,73,6.6,
2012-08-06,Arnulf,00:00,23:59,1057.0,60.0,1117.0,12.7,24.3,9.2,73,6.6,
2012-08-06,Erhardt,00:00,23:59,1563.0,1864.0,3427.0,12.7,24.3,9.2,73,6.6,
2012-08-06,Kreuther,00:00,23:59,365.0,242.0,607.0,12.7,24.3,9.2,73,6.6,
2012-08-07,Margareten,00:00,23:59,2139.0,2012.0,4151.0,9.4,23.3,0.0,48,11.7,
2012-08-07,Arnulf,00:00,23:59,1500.0,34.0,1534.0,9.4,23.3,0.0,48,11.7,
2012-08-07,Hirsch,00:00,23:59,478.0,450.0,928.0,9.4,23.3,0.0,48,11.7,
2012-08-07,Olympia,00:00,23:59,1454.0,1338.0,2792.0,9.4,23.3,0.0,48,11.7,
2012-08-07,Kreuther,00:00,23:59,447.0,381.0,828.0,9.4,23.3,0.0,48,11.7,
2012-08-07,Erhardt,00:00,23:59,2837.0,2632.0,5469.0,9.4,23.3,0.0,48,11.7,
2012-08-08,Erhardt,00:00,23:59,2883.0,3054.0,5937.0,10.6,21.8,0.0,65,7.8,
2012-08-08,Arnulf,00:00,23:59,1698.0,48.0,1746.0,10.6,21.8,0.0,65,7.8,
2012-08-08,Margareten,00:00,23:59,2256.0,2131.0,4387.0,10.6,21.8,0.0,65,7.8,
2012-08-08,Hirsch,00:00,23:59,457.0,488.0,945.0,10.6,21.8,0.0,65,7.8,
2012-08-08,Olympia,00:00,23:59,1517.0,1541.0,3058.0,10.6,21.8,0.0,65,7.8,
2012-08-08,Kreuther,00:00,23:59,469.0,388.0,857.0,10.6,21.8,0.0,65,7.8,
2012-08-09,Hirsch,00:00,23:59,440.0,462.0,902.0,8.5,23.8,0.0,54,12.1,
2012-08-09,Margareten,00:00,23:59,2266.0,2135.0,4401.0,8.5,23.8,0.0,54,12.1,
2012-08-09,Olympia,00:00,23:59,2686.0,2363.0,5049.0,8.5,23.8,0.0,54,12.1,
2012-08-09,Erhardt,00:00,23:59,2837.0,2971.0,5808.0,8.5,23.8,0.0,54,12.1,
2012-08-09,Kreuther,00:00,23:59,500.0,415.0,915.0,8.5,23.8,0.0,54,12.1,
2012-08-09,Arnulf,00:00,23:59,1716.0,43.0,1759.0,8.5,23.8,0.0,54,12.1,
2012-08-10,Margareten,00:00,23:59,2043.0,1977.0,4020.0,10.9,23.8,0.0,60,8.6,
2012-08-10,Erhardt,00:00,23:59,2561.0,2586.0,5147.0,10.9,23.8,0.0,60,8.6,
2012-08-10,Hirsch,00:00,23:59,471.0,433.0,904.0,10.9,23.8,0.0,60,8.6,
2012-08-10,Kreuther,00:00,23:59,414.0,314.0,728.0,10.9,23.8,0.0,60,8.6,
2012-08-10,Olympia,00:00,23:59,1296.0,1376.0,2672.0,10.9,23.8,0.0,60,8.6,
2012-08-10,Arnulf,00:00,23:59,1450.0,47.0,1497.0,10.9,23.8,0.0,60,8.6,
2012-08-11,Arnulf,00:00,23:59,1170.0,38.0,1208.0,8.8,20.1,0.0,45,8.0,
2012-08-11,Kreuther,00:00,23:59,306.0,243.0,549.0,8.8,20.1,0.0,45,8.0,
2012-08-11,Olympia,00:00,23:59,1543.0,1411.0,2954.0,8.8,20.1,0.0,45,8.0,
2012-08-11,Erhardt,00:00,23:59,2036.0,2200.0,4236.0,8.8,20.1,0.0,45,8.0,
2012-08-11,Margareten,00:00,23:59,1555.0,1430.0,2985.0,8.8,20.1,0.0,45,8.0,
2012-08-11,Hirsch,00:00,23:59,240.0,262.0,502.0,8.8,20.1,0.0,45,8.0,
2012-08-12,Hirsch,00:00,23:59,287.0,300.0,587.0,6.8,21.9,0.0,23,13.6,
2012-08-12,Margareten,00:00,23:59,1477.0,1236.0,2713.0,6.8,21.9,0.0,23,13.6,
2012-08-12,Arnulf,00:00,23:59,1214.0,45.0,1259.0,6.8,21.9,0.0,23,13.6,
2012-08-12,Erhardt,00:00,23:59,2877.0,2661.0,5538.0,6.8,21.9,0.0,23,13.6,
2012-08-12,Kreuther,00:00,23:59,318.0,279.0,597.0,6.8,21.9,0.0,23,13.6,
2012-08-12,Olympia,00:00,23:59,1465.0,1451.0,2916.0,6.8,21.9,0.0,23,13.6,
2012-08-13,Kreuther,00:00,23:59,498.0,359.0,857.0,5.7,22.9,0.0,29,13.4,
2012-08-13,Margareten,00:00,23:59,2148.0,2054.0,4202.0,5.7,22.9,0.0,29,13.4,
2012-08-13,Hirsch,00:00,23:59,413.0,432.0,845.0,5.7,22.9,0.0,29,13.4,
2012-08-13,Arnulf,00:00,23:59,1645.0,59.0,1704.0,5.7,22.9,0.0,29,13.4,
2012-08-13,Erhardt,00:00,23:59,2710.0,2754.0,5464.0,5.7,22.9,0.0,29,13.4,
2012-08-13,Olympia,00:00,23:59,1304.0,1281.0,2585.0,5.7,22.9,0.0,29,13.4,
2012-08-14,Erhardt,00:00,23:59,3063.0,3243.0,6306.0,5.9,24.6,0.0,49,12.8,
2012-08-14,Margareten,00:00,23:59,2219.0,2109.0,4328.0,5.9,24.6,0.0,49,12.8,
2012-08-14,Kreuther,00:00,23:59,499.0,366.0,865.0,5.9,24.6,0.0,49,12.8,
2012-08-14,Arnulf,00:00,23:59,1746.0,48.0,1794.0,5.9,24.6,0.0,49,12.8,
2012-08-14,Hirsch,00:00,23:59,439.0,436.0,875.0,5.9,24.6,0.0,49,12.8,
2012-08-14,Olympia,00:00,23:59,1341.0,1312.0,2653.0,5.9,24.6,0.0,49,12.8,
2012-08-15,Arnulf,00:00,23:59,1133.0,19.0,1152.0,10.0,26.2,0.0,64,9.9,
2012-08-15,Kreuther,00:00,23:59,380.0,347.0,727.0,10.0,26.2,0.0,64,9.9,
2012-08-15,Olympia,00:00,23:59,1575.0,1541.0,3116.0,10.0,26.2,0.0,64,9.9,
2012-08-15,Hirsch,00:00,23:59,285.0,298.0,583.0,10.0,26.2,0.0,64,9.9,
2012-08-15,Margareten,00:00,23:59,1505.0,1322.0,2827.0,10.0,26.2,0.0,64,9.9,
2012-08-15,Erhardt,00:00,23:59,3313.0,3084.0,6397.0,10.0,26.2,0.0,64,9.9,
2012-08-16,Arnulf,00:00,23:59,820.0,45.0,865.0,11.3,20.6,8.1,80,1.3,
2012-08-16,Kreuther,00:00,23:59,234.0,184.0,418.0,11.3,20.6,8.1,80,1.3,
2012-08-16,Margareten,00:00,23:59,1149.0,1129.0,2278.0,11.3,20.6,8.1,80,1.3,
2012-08-16,Hirsch,00:00,23:59,214.0,211.0,425.0,11.3,20.6,8.1,80,1.3,
2012-08-16,Erhardt,00:00,23:59,1193.0,1265.0,2458.0,11.3,20.6,8.1,80,1.3,
2012-08-16,Olympia,00:00,23:59,610.0,544.0,1154.0,11.3,20.6,8.1,80,1.3,
2012-08-17,Olympia,00:00,23:59,1768.0,1464.0,3232.0,10.1,24.7,0.0,38,9.6,
2012-08-17,Arnulf,00:00,23:59,1601.0,54.0,1655.0,10.1,24.7,0.0,38,9.6,
2012-08-17,Hirsch,00:00,23:59,385.0,384.0,769.0,10.1,24.7,0.0,38,9.6,
2012-08-17,Margareten,00:00,23:59,2103.0,1983.0,4086.0,10.1,24.7,0.0,38,9.6,
2012-08-17,Kreuther,00:00,23:59,457.0,355.0,812.0,10.1,24.7,0.0,38,9.6,
2012-08-17,Erhardt,00:00,23:59,2797.0,2751.0,5548.0,10.1,24.7,0.0,38,9.6,
2012-08-18,Hirsch,00:00,23:59,259.0,247.0,506.0,10.6,27.6,0.0,10,13.2,
2012-08-18,Olympia,00:00,23:59,1120.0,1032.0,2152.0,10.6,27.6,0.0,10,13.2,
2012-08-18,Kreuther,00:00,23:59,342.0,288.0,630.0,10.6,27.6,0.0,10,13.2,
2012-08-18,Arnulf,00:00,23:59,1280.0,45.0,1325.0,10.6,27.6,0.0,10,13.2,
2012-08-18,Margareten,00:00,23:59,1581.0,1560.0,3141.0,10.6,27.6,0.0,10,13.2,
2012-08-18,Erhardt,00:00,23:59,2683.0,2637.0,5320.0,10.6,27.6,0.0,10,13.2,
2012-08-19,Kreuther,00:00,23:59,343.0,271.0,614.0,10.7,30.9,0.0,4,13.4,
2012-08-19,Erhardt,00:00,23:59,2763.0,2741.0,5504.0,10.7,30.9,0.0,4,13.4,
2012-08-19,Margareten,00:00,23:59,1439.0,1136.0,2575.0,10.7,30.9,0.0,4,13.4,
2012-08-19,Olympia,00:00,23:59,1066.0,1033.0,2099.0,10.7,30.9,0.0,4,13.4,
2012-08-19,Hirsch,00:00,23:59,170.0,190.0,360.0,10.7,30.9,0.0,4,13.4,
2012-08-19,Arnulf,00:00,23:59,972.0,34.0,1006.0,10.7,30.9,0.0,4,13.4,
2012-08-20,Kreuther,00:00,23:59,453.0,357.0,810.0,10.8,34.1,10.8,25,12.9,
